user_id,date,exercise,weight,sets,reps
user1,2023-02-07,Deadlift,103,5,2
user1,2023-02-07,Bench Press,73,4,2
user1,2023-02-08,Back Squat,127,5,1
user1,2023-02-08,Deadlift,129,4,1
user1,2023-02-08,Bench Press,80,4,6
user1,2023-02-09,Back Squat,92,5,1
user1,2023-02-09,Deadlift,125,3,6
user1,2023-02-09,Bench Press,55,5,2
user1,2023-02-10,Back Squat,134,5,6
user1,2023-02-10,Deadlift,97,3,6
user1,2023-02-10,Bench Press,74,4,3
user1,2023-02-13,Back Squat,147,4,8
user1,2023-02-13,Deadlift,160,3,3
user1,2023-02-13,Bench Press,44,5,8
user1,2023-02-14,Back Squat,64,4,4
user1,2023-02-14,Deadlift,85,3,1
user1,2023-02-14,Bench Press,60,4,7
user1,2023-02-15,Back Squat,129,4,5
user1,2023-02-15,Deadlift,84,5,4
user1,2023-02-15,Bench Press,58,4,1
user1,2023-02-16,Back Squat,143,4,5
user1,2023-02-16,Deadlift,95,4,7
user1,2023-02-16,Bench Press,96,4,8
user1,2023-02-17,Back Squat,109,4,3
user1,2023-02-17,Deadlift,143,5,8
user1,2023-02-17,Bench Press,63,5,5
user1,2023-02-20,Back Squat,70,5,7
user1,2023-02-20,Deadlift,90,4,3
user1,2023-02-20,Bench Press,74,4,6
user1,2023-02-21,Back Squat,73,3,6
user1,2023-02-21,Deadlift,164,4,5
user1,2023-02-21,Bench Press,68,5,7
user1,2023-02-22,Back Squat,81,5,8
user1,2023-02-22,Deadlift,124,4,1
user1,2023-02-22,Bench Press,86,4,7
user1,2023-02-23,Back Squat,95,5,1
user1,2023-02-23,Deadlift,89,5,7
user1,2023-02-23,Bench Press,63,5,3
user1,2023-02-24,Back Squat,63,3,8
user1,2023-02-24,Deadlift,84,3,2
user1,2023-02-24,Bench Press,55,5,6
user1,2023-02-27,Back Squat,106,4,1
user1,2023-02-27,Deadlift,157,3,8
user1,2023-02-27,Bench Press,100,4,6
user1,2023-02-28,Back Squat,116,3,3
user1,2023-02-28,Deadlift,147,4,7
user1,2023-02-28,Bench Press,60,5,5
user1,2023-03-01,Back Squat,91,3,1
user1,2023-03-01,Deadlift,174,3,8
user1,2023-03-01,Bench Press,73,4,2
user1,2023-03-02,Back Squat,93,4,8
user1,2023-03-02,Deadlift,107,5,5
user1,2023-03-02,Bench Press,84,4,4
user1,2023-03-03,Back Squat,75,3,2
user1,2023-03-03,Deadlift,137,3,8
user1,2023-03-03,Bench Press,45,5,6
user1,2023-03-06,Back Squat,145,4,2
user1,2023-03-06,Deadlift,150,5,5
user1,2023-03-06,Bench Press,97,4,3
user1,2023-03-07,Back Squat,150,5,3
user1,2023-03-07,Deadlift,181,4,4
user1,2023-03-07,Bench Press,47,3,3
user1,2023-03-08,Back Squat,90,4,1
user1,2023-03-08,Deadlift,126,5,6
user1,2023-03-08,Bench Press,69,5,3
user1,2023-03-09,Back Squat,138,3,2
user1,2023-03-09,Deadlift,119,4,8
user1,2023-03-09,Bench Press,73,4,7
user1,2023-03-10,Back Squat,133,3,3
user1,2023-03-10,Deadlift,120,5,2
user1,2023-03-10,Bench Press,68,4,6
user1,2023-03-13,Back Squat,76,5,3
user1,2023-03-13,Deadlift,178,3,7
user1,2023-03-13,Bench Press,72,3,2
user1,2023-03-14,Back Squat,126,3,5
user1,2023-03-14,Deadlift,101,3,6
user1,2023-03-14,Bench Press,99,5,4
user1,2023-03-15,Back Squat,104,5,5
user1,2023-03-15,Deadlift,188,3,5
user1,2023-03-15,Bench Press,52,5,5
user1,2023-03-16,Back Squat,76,5,5
user1,2023-03-16,Deadlift,158,5,2
user1,2023-03-16,Bench Press,72,5,3
user1,2023-03-17,Back Squat,135,5,3
user1,2023-03-17,Deadlift,101,5,6
user1,2023-03-17,Bench Press,93,5,1
user1,2023-03-20,Back Squat,63,3,1
user1,2023-03-20,Deadlift,162,5,5
user1,2023-03-20,Bench Press,81,3,7
user1,2023-03-21,Back Squat,139,5,1
user1,2023-03-21,Deadlift,143,5,5
user1,2023-03-21,Bench Press,81,4,8
user1,2023-03-22,Back Squat,91,5,7
user1,2023-03-22,Deadlift,118,4,2
user1,2023-03-22,Bench Press,84,3,3
user1,2023-03-23,Back Squat,116,4,8
user1,2023-03-23,Deadlift,139,3,6
user1,2023-03-23,Bench Press,78,3,6
user1,2023-03-24,Back Squat,100,5,6
user1,2023-03-24,Deadlift,131,3,6
user1,2023-03-24,Bench Press,72,5,2
user1,2023-03-27,Back Squat,100,3,8
user1,2023-03-27,Deadlift,95,4,8
user1,2023-03-27,Bench Press,55,3,2
user1,2023-03-28,Back Squat,66,4,7
user1,2023-03-28,Deadlift,190,5,7
user1,2023-03-28,Bench Press,55,3,6
user1,2023-03-29,Back Squat,133,5,6
user1,2023-03-29,Deadlift,104,3,8
user1,2023-03-29,Bench Press,72,4,8
user1,2023-03-30,Back Squat,99,4,1
user1,2023-03-30,Deadlift,91,4,8
user1,2023-03-30,Bench Press,55,3,6
user1,2023-03-31,Back Squat,66,3,5
user1,2023-03-31,Deadlift,143,5,8
user1,2023-03-31,Bench Press,58,5,1
user1,2023-04-03,Back Squat,73,4,3
user1,2023-04-03,Deadlift,192,4,6
user1,2023-04-03,Bench Press,88,4,6
user1,2023-04-04,Back Squat,65,4,1
user1,2023-04-04,Deadlift,152,5,4
user1,2023-04-04,Bench Press,63,5,5
user1,2023-04-05,Back Squat,69,4,8
user1,2023-04-05,Deadlift,177,5,5
user1,2023-04-05,Bench Press,92,5,2
user1,2023-04-06,Back Squat,76,3,7
user1,2023-04-06,Deadlift,127,4,6
user1,2023-04-06,Bench Press,88,3,4
user1,2023-04-07,Back Squat,137,5,7
user1,2023-04-07,Deadlift,144,3,1
user1,2023-04-07,Bench Press,42,3,6
user1,2023-04-10,Back Squat,120,5,8
user1,2023-04-10,Deadlift,99,5,3
user1,2023-04-10,Bench Press,60,5,6
user1,2023-04-11,Back Squat,80,4,5
user1,2023-04-11,Deadlift,155,4,8
user1,2023-04-11,Bench Press,85,5,5
user1,2023-04-12,Back Squat,120,3,6
user1,2023-04-12,Deadlift,122,5,2
user1,2023-04-12,Bench Press,66,5,5
user1,2023-04-13,Back Squat,148,5,1
user1,2023-04-13,Deadlift,156,4,5
user1,2023-04-13,Bench Press,81,5,4
user1,2023-04-14,Back Squat,66,5,8
user1,2023-04-14,Deadlift,101,5,7
user1,2023-04-14,Bench Press,49,5,4
user2,2022-04-18,Back Squat,64,5,2
user2,2022-04-18,Deadlift,104,3,8
user2,2022-04-18,Bench Press,60,4,3
user2,2022-04-19,Back Squat,112,5,4
user2,2022-04-19,Deadlift,132,5,8
user2,2022-04-19,Bench Press,95,5,1
user2,2022-04-20,Back Squat,150,3,4
user2,2022-04-20,Deadlift,151,4,8
user2,2022-04-20,Bench Press,73,4,6
user2,2022-04-21,Back Squat,82,4,6
user2,2022-04-21,Deadlift,149,4,5
user2,2022-04-21,Bench Press,79,4,4
user2,2022-04-22,Back Squat,91,4,5
user2,2022-04-22,Deadlift,108,4,5
user2,2022-04-22,Bench Press,85,3,8
user2,2022-04-25,Back Squat,100,4,6
user2,2022-04-25,Deadlift,151,5,5
user2,2022-04-25,Bench Press,58,3,7
user2,2022-04-26,Back Squat,110,4,3
user2,2022-04-26,Deadlift,117,3,5
user2,2022-04-26,Bench Press,85,3,6
user2,2022-04-27,Back Squat,116,5,5
user2,2022-04-27,Deadlift,175,4,4
user2,2022-04-27,Bench Press,52,5,5
user2,2022-04-28,Back Squat,131,5,5
user2,2022-04-28,Deadlift,97,3,4
user2,2022-04-28,Bench Press,55,3,4
user2,2022-04-29,Back Squat,141,3,1
user2,2022-04-29,Deadlift,92,4,6
user2,2022-04-29,Bench Press,85,4,2
user2,2022-05-02,Back Squat,147,3,1
user2,2022-05-02,Deadlift,150,3,7
user2,2022-05-02,Bench Press,81,4,8
user2,2022-05-03,Back Squat,143,3,5
user2,2022-05-03,Deadlift,121,4,1
user2,2022-05-03,Bench Press,98,3,4
user2,2022-05-04,Back Squat,128,5,1
user2,2022-05-04,Deadlift,196,3,7
user2,2022-05-04,Bench Press,96,3,1
user2,2022-05-05,Back Squat,110,4,3
user2,2022-05-05,Deadlift,199,5,5
user2,2022-05-05,Bench Press,96,3,1
user2,2022-05-06,Back Squat,98,5,2
user2,2022-05-06,Deadlift,198,4,5
user2,2022-05-06,Bench Press,69,5,8
user2,2022-05-09,Back Squat,77,5,8
user2,2022-05-09,Deadlift,114,3,2
user2,2022-05-09,Bench Press,61,3,8
user2,2022-05-10,Back Squat,142,4,3
user2,2022-05-10,Deadlift,81,5,6
user2,2022-05-10,Bench Press,90,4,4
user2,2022-05-11,Back Squat,82,5,7
user2,2022-05-11,Deadlift,185,4,6
user2,2022-05-11,Bench Press,45,4,2
user2,2022-05-12,Back Squat,83,3,8
user2,2022-05-12,Deadlift,121,3,1
user2,2022-05-12,Bench Press,56,4,4
user2,2022-05-13,Back Squat,117,4,6
user2,2022-05-13,Deadlift,118,5,1
user2,2022-05-13,Bench Press,56,5,6
user2,2022-05-16,Back Squat,148,3,1
user2,2022-05-16,Deadlift,165,3,8
user2,2022-05-16,Bench Press,59,3,7
user2,2022-05-17,Back Squat,147,5,5
user2,2022-05-17,Deadlift,168,3,5
user2,2022-05-17,Bench Press,63,5,4
user2,2022-05-18,Back Squat,88,3,8
user2,2022-05-18,Deadlift,99,4,6
user2,2022-05-18,Bench Press,66,5,8
user2,2022-05-19,Back Squat,128,5,4
user2,2022-05-19,Deadlift,177,3,2
user2,2022-05-19,Bench Press,73,4,6
user2,2022-05-20,Back Squat,69,5,2
user2,2022-05-20,Deadlift,87,5,4
user2,2022-05-20,Bench Press,76,5,3
user2,2022-05-23,Back Squat,81,4,8
user2,2022-05-23,Deadlift,94,5,4
user2,2022-05-23,Bench Press,85,5,8
user2,2022-05-24,Back Squat,71,5,8
user2,2022-05-24,Deadlift,183,3,8
user2,2022-05-24,Bench Press,48,5,7
user2,2022-05-25,Back Squat,118,5,1
user2,2022-05-25,Deadlift,151,4,5
user2,2022-05-25,Bench Press,86,3,7
user2,2022-05-26,Back Squat,92,3,4
user2,2022-05-26,Deadlift,154,3,1
user2,2022-05-26,Bench Press,67,4,2
user2,2022-05-27,Back Squat,129,3,2
user2,2022-05-27,Deadlift,199,4,1
user2,2022-05-27,Bench Press,58,4,3
user2,2022-05-30,Back Squat,77,5,7
user2,2022-05-30,Deadlift,127,4,8
user2,2022-05-30,Bench Press,95,4,7
user2,2022-05-31,Back Squat,70,5,3
user2,2022-05-31,Deadlift,163,4,2
user2,2022-05-31,Bench Press,51,5,7
user2,2022-06-01,Back Squat,127,3,4
user2,2022-06-01,Deadlift,186,3,1
user2,2022-06-01,Bench Press,59,4,7
user2,2022-06-02,Back Squat,128,4,4
user2,2022-06-02,Deadlift,111,4,6
user2,2022-06-02,Bench Press,49,4,4
user2,2022-06-03,Back Squat,74,3,7
user2,2022-06-03,Deadlift,158,3,4
user2,2022-06-03,Bench Press,53,3,2
user2,2022-06-06,Back Squat,136,3,8
user2,2022-06-06,Deadlift,156,5,1
user2,2022-06-06,Bench Press,55,5,1
user2,2022-06-07,Back Squat,111,4,4
user2,2022-06-07,Deadlift,149,3,1
user2,2022-06-07,Bench Press,48,5,5
user2,2022-06-08,Back Squat,89,5,6
user2,2022-06-08,Deadlift,153,5,6
user2,2022-06-08,Bench Press,55,4,3
user2,2022-06-09,Back Squat,144,5,4
user2,2022-06-09,Deadlift,132,4,5
user2,2022-06-09,Bench Press,43,5,3
user2,2022-06-10,Back Squat,140,5,7
user2,2022-06-10,Deadlift,151,4,1
user2,2022-06-10,Bench Press,62,5,7
user2,2022-06-13,Back Squat,127,4,7
user2,2022-06-13,Deadlift,132,3,5
user2,2022-06-13,Bench Press,64,3,8
user2,2022-06-14,Back Squat,90,3,5
user2,2022-06-14,Deadlift,189,5,3
user2,2022-06-14,Bench Press,91,4,1
user2,2022-06-15,Back Squat,131,4,7
user2,2022-06-15,Deadlift,151,5,3
user2,2022-06-15,Bench Press,64,3,5
user2,2022-06-16,Back Squat,86,4,2
user2,2022-06-16,Deadlift,198,4,6
user2,2022-06-16,Bench Press,45,5,4
user2,2022-06-17,Back Squat,66,4,7
user2,2022-06-17,Deadlift,166,5,1
user2,2022-06-17,Bench Press,95,3,4
user2,2022-06-20,Back Squat,135,5,4
user2,2022-06-20,Deadlift,141,3,6
user2,2022-06-20,Bench Press,59,3,4
user2,2022-06-21,Back Squat,84,5,2
user2,2022-06-21,Deadlift,175,4,4
user2,2022-06-21,Bench Press,84,5,4
user2,2022-06-22,Back Squat,110,3,6
user2,2022-06-22,Deadlift,179,4,7
user2,2022-06-22,Bench Press,69,5,6
user2,2022-06-23,Back Squat,99,4,6
user2,2022-06-23,Deadlift,145,4,8
user2,2022-06-23,Bench Press,46,5,8
user2,2022-06-24,Back Squat,100,3,6
user2,2022-06-24,Deadlift,120,4,1
user2,2022-06-24,Bench Press,76,3,3
user2,2022-06-27,Back Squat,62,4,7
user2,2022-06-27,Deadlift,117,3,4
user2,2022-06-27,Bench Press,61,3,7
user2,2022-06-28,Back Squat,132,3,8
user2,2022-06-28,Deadlift,150,5,6
user2,2022-06-28,Bench Press,56,4,8
user2,2022-06-29,Back Squat,118,3,6
user2,2022-06-29,Deadlift,101,3,8
user2,2022-06-29,Bench Press,51,5,1
user2,2022-06-30,Back Squat,127,3,2
user2,2022-06-30,Deadlift,200,5,1
user2,2022-06-30,Bench Press,88,3,7
user2,2022-07-01,Back Squat,77,5,4
user2,2022-07-01,Deadlift,88,5,3
user2,2022-07-01,Bench Press,40,3,8
user2,2022-07-04,Back Squat,107,3,8
user2,2022-07-04,Deadlift,164,4,1
user2,2022-07-04,Bench Press,40,5,7
user2,2022-07-05,Back Squat,61,3,5
user2,2022-07-05,Deadlift,148,4,1
user2,2022-07-05,Bench Press,72,5,7
user2,2022-07-06,Back Squat,82,3,2
user2,2022-07-06,Deadlift,147,3,4
user2,2022-07-06,Bench Press,52,5,5
user2,2022-07-07,Back Squat,105,4,7
user2,2022-07-07,Deadlift,90,4,7
user2,2022-07-07,Bench Press,69,5,4
user2,2022-07-08,Back Squat,149,3,5
user2,2022-07-08,Deadlift,167,3,1
user2,2022-07-08,Bench Press,45,4,7
user2,2022-07-11,Back Squat,108,5,8
user2,2022-07-11,Deadlift,87,5,1
user2,2022-07-11,Bench Press,84,3,2
user2,2022-07-12,Back Squat,123,4,6
user2,2022-07-12,Deadlift,152,3,1
user2,2022-07-12,Bench Press,54,3,8
user2,2022-07-13,Back Squat,94,3,2
user2,2022-07-13,Deadlift,167,4,1
user2,2022-07-13,Bench Press,51,4,1
user2,2022-07-14,Back Squat,86,5,3
user2,2022-07-14,Deadlift,176,5,7
user2,2022-07-14,Bench Press,99,3,5
user2,2022-07-15,Back Squat,80,5,4
user2,2022-07-15,Deadlift,152,4,6
user2,2022-07-15,Bench Press,64,5,3
user2,2022-07-18,Back Squat,148,5,2
user2,2022-07-18,Deadlift,144,5,6
user2,2022-07-18,Bench Press,43,3,7
user2,2022-07-19,Back Squat,89,3,6
user2,2022-07-19,Deadlift,157,5,7
user2,2022-07-19,Bench Press,89,4,1
user2,2022-07-20,Back Squat,141,4,8
user2,2022-07-20,Deadlift,142,3,6
user2,2022-07-20,Bench Press,75,4,7
user2,2022-07-21,Back Squat,83,5,7
user2,2022-07-21,Deadlift,90,5,5
user2,2022-07-21,Bench Press,91,3,2
user2,2022-07-22,Back Squat,70,4,3
user2,2022-07-22,Deadlift,128,5,3
user2,2022-07-22,Bench Press,87,4,6
user2,2022-07-25,Back Squat,106,3,2
user2,2022-07-25,Deadlift,80,4,8
user2,2022-07-25,Bench Press,63,4,2
user2,2022-07-26,Back Squat,76,3,3
user2,2022-07-26,Deadlift,135,4,7
user2,2022-07-26,Bench Press,46,3,2
user2,2022-07-27,Back Squat,105,5,2
user2,2022-07-27,Deadlift,156,5,6
user2,2022-07-27,Bench Press,95,4,1
user2,2022-07-28,Back Squat,97,4,7
user2,2022-07-28,Deadlift,179,3,4
user2,2022-07-28,Bench Press,76,5,3
user2,2022-07-29,Back Squat,147,4,3
user2,2022-07-29,Deadlift,97,4,5
user2,2022-07-29,Bench Press,57,4,3
user2,2022-08-01,Back Squat,68,3,7
user2,2022-08-01,Deadlift,115,4,5
user2,2022-08-01,Bench Press,70,3,6
user2,2022-08-02,Back Squat,92,3,8
user2,2022-08-02,Deadlift,156,5,4
user2,2022-08-02,Bench Press,69,3,3
user2,2022-08-03,Back Squat,98,3,7
user2,2022-08-03,Deadlift,122,5,7
user2,2022-08-03,Bench Press,91,4,8
user2,2022-08-04,Back Squat,102,4,3
user2,2022-08-04,Deadlift,118,4,4
user2,2022-08-04,Bench Press,70,4,3
user2,2022-08-05,Back Squat,110,4,5
user2,2022-08-05,Deadlift,174,5,8
user2,2022-08-05,Bench Press,76,3,6
user2,2022-08-08,Back Squat,108,4,7
user2,2022-08-08,Deadlift,126,3,4
user2,2022-08-08,Bench Press,77,5,3
user2,2022-08-09,Back Squat,147,5,1
user2,2022-08-09,Deadlift,173,4,4
user2,2022-08-09,Bench Press,68,4,2
user2,2022-08-10,Back Squat,112,5,8
user2,2022-08-10,Deadlift,97,5,5
user2,2022-08-10,Bench Press,55,4,3
user2,2022-08-11,Back Squat,114,4,2
user2,2022-08-11,Deadlift,137,5,8
user2,2022-08-11,Bench Press,77,4,7
user2,2022-08-12,Back Squat,129,3,6
user2,2022-08-12,Deadlift,169,5,2
user2,2022-08-12,Bench Press,46,3,6
user2,2022-08-15,Back Squat,81,5,1
user2,2022-08-15,Deadlift,152,5,7
user2,2022-08-15,Bench Press,88,4,7
user2,2022-08-16,Back Squat,73,3,2
user2,2022-08-16,Deadlift,113,3,4
user2,2022-08-16,Bench Press,68,4,7
user2,2022-08-17,Back Squat,119,5,3
user2,2022-08-17,Deadlift,124,3,8
user2,2022-08-17,Bench Press,46,4,7
user2,2022-08-18,Back Squat,70,3,3
user2,2022-08-18,Deadlift,124,4,6
user2,2022-08-18,Bench Press,69,3,8
user2,2022-08-19,Back Squat,104,4,2
user2,2022-08-19,Deadlift,136,5,8
user2,2022-08-19,Bench Press,60,3,5
user2,2022-08-22,Back Squat,65,5,2
user2,2022-08-22,Deadlift,82,4,2
user2,2022-08-22,Bench Press,83,3,4
user2,2022-08-23,Back Squat,126,3,3
user2,2022-08-23,Deadlift,122,5,7
user2,2022-08-23,Bench Press,69,3,7
user2,2022-08-24,Back Squat,140,3,3
user2,2022-08-24,Deadlift,161,5,7
user2,2022-08-24,Bench Press,65,3,4
user2,2022-08-25,Back Squat,117,5,7
user2,2022-08-25,Deadlift,129,3,4
user2,2022-08-25,Bench Press,53,4,2
user2,2022-08-26,Back Squat,133,3,3
user2,2022-08-26,Deadlift,126,4,4
user2,2022-08-26,Bench Press,69,3,5
user2,2022-08-29,Back Squat,145,4,6
user2,2022-08-29,Deadlift,156,4,7
user2,2022-08-29,Bench Press,77,3,6
user2,2022-08-30,Back Squat,105,4,3
user2,2022-08-30,Deadlift,184,5,5
user2,2022-08-30,Bench Press,98,5,2
user2,2022-08-31,Back Squat,146,3,6
user2,2022-08-31,Deadlift,95,3,5
user2,2022-08-31,Bench Press,47,3,6
user2,2022-09-01,Back Squat,148,3,7
user2,2022-09-01,Deadlift,133,5,3
user2,2022-09-01,Bench Press,76,4,7
user2,2022-09-02,Back Squat,83,4,3
user2,2022-09-02,Deadlift,151,3,8
user2,2022-09-02,Bench Press,58,3,3
user2,2022-09-05,Back Squat,100,4,1
user2,2022-09-05,Deadlift,190,4,1
user2,2022-09-05,Bench Press,71,3,4
user2,2022-09-06,Back Squat,109,5,8
user2,2022-09-06,Deadlift,132,5,8
user2,2022-09-06,Bench Press,66,5,8
user2,2022-09-07,Back Squat,122,3,2
user2,2022-09-07,Deadlift,152,3,4
user2,2022-09-07,Bench Press,58,3,5
user2,2022-09-08,Back Squat,88,5,5
user2,2022-09-08,Deadlift,101,4,8
user2,2022-09-08,Bench Press,75,5,2
user2,2022-09-09,Back Squat,133,3,5
user2,2022-09-09,Deadlift,179,5,6
user2,2022-09-09,Bench Press,74,3,8
user2,2022-09-12,Back Squat,129,3,7
user2,2022-09-12,Deadlift,93,5,4
user2,2022-09-12,Bench Press,59,3,8
user2,2022-09-13,Back Squat,93,4,2
user2,2022-09-13,Deadlift,136,3,4
user2,2022-09-13,Bench Press,53,5,6
user2,2022-09-14,Back Squat,150,5,7
user2,2022-09-14,Deadlift,101,5,3
user2,2022-09-14,Bench Press,90,3,4
user2,2022-09-15,Back Squat,67,5,6
user2,2022-09-15,Deadlift,148,4,3
user2,2022-09-15,Bench Press,60,5,5
user2,2022-09-16,Back Squat,97,5,5
user2,2022-09-16,Deadlift,189,5,2
user2,2022-09-16,Bench Press,48,4,1
user2,2022-09-19,Back Squat,95,5,3
user2,2022-09-19,Deadlift,169,3,4
user2,2022-09-19,Bench Press,49,5,6
user2,2022-09-20,Back Squat,91,5,7
user2,2022-09-20,Deadlift,142,3,5
user2,2022-09-20,Bench Press,80,4,7
user2,2022-09-21,Back Squat,117,3,2
user2,2022-09-21,Deadlift,131,5,5
user2,2022-09-21,Bench Press,84,4,8
user2,2022-09-22,Back Squat,122,4,1
user2,2022-09-22,Deadlift,191,5,2
user2,2022-09-22,Bench Press,86,4,6
user2,2022-09-23,Back Squat,68,5,7
user2,2022-09-23,Deadlift,107,4,4
user2,2022-09-23,Bench Press,71,4,6
user2,2022-09-26,Back Squat,96,4,3
user2,2022-09-26,Deadlift,152,4,6
user2,2022-09-26,Bench Press,97,5,1
user2,2022-09-27,Back Squat,65,3,8
user2,2022-09-27,Deadlift,82,3,3
user2,2022-09-27,Bench Press,68,4,1
user2,2022-09-28,Back Squat,114,3,3
user2,2022-09-28,Deadlift,192,5,5
user2,2022-09-28,Bench Press,50,4,2
user2,2022-09-29,Back Squat,143,4,5
user2,2022-09-29,Deadlift,90,4,3
user2,2022-09-29,Bench Press,43,4,5
user2,2022-09-30,Back Squat,149,3,7
user2,2022-09-30,Deadlift,163,3,2
user2,2022-09-30,Bench Press,40,3,8
user2,2022-10-03,Back Squat,69,3,4
user2,2022-10-03,Deadlift,146,5,8
user2,2022-10-03,Bench Press,40,3,6
user2,2022-10-04,Back Squat,75,4,3
user2,2022-10-04,Deadlift,141,3,4
user2,2022-10-04,Bench Press,64,3,2
user2,2022-10-05,Back Squat,73,4,6
user2,2022-10-05,Deadlift,192,4,3
user2,2022-10-05,Bench Press,64,3,3
user2,2022-10-06,Back Squat,68,5,1
user2,2022-10-06,Deadlift,158,5,3
user2,2022-10-06,Bench Press,68,4,4
user2,2022-10-07,Back Squat,140,5,3
user2,2022-10-07,Deadlift,197,4,8
user2,2022-10-07,Bench Press,95,3,2
user2,2022-10-10,Back Squat,72,3,2
user2,2022-10-10,Deadlift,155,5,7
user2,2022-10-10,Bench Press,62,4,6
user2,2022-10-11,Back Squat,77,3,5
user2,2022-10-11,Deadlift,162,3,4
user2,2022-10-11,Bench Press,75,5,5
user2,2022-10-12,Back Squat,148,3,5
user2,2022-10-12,Deadlift,106,5,4
user2,2022-10-12,Bench Press,87,4,5
user2,2022-10-13,Back Squat,142,3,4
user2,2022-10-13,Deadlift,143,4,2
user2,2022-10-13,Bench Press,55,4,2
user2,2022-10-14,Back Squat,127,3,6
user2,2022-10-14,Deadlift,199,4,3
user2,2022-10-14,Bench Press,64,5,7
user2,2022-10-17,Back Squat,106,5,3
user2,2022-10-17,Deadlift,177,4,2
user2,2022-10-17,Bench Press,41,5,2
user2,2022-10-18,Back Squat,61,4,4
user2,2022-10-18,Deadlift,85,3,7
user2,2022-10-18,Bench Press,72,4,7
user2,2022-10-19,Back Squat,114,5,7
user2,2022-10-19,Deadlift,90,5,3
user2,2022-10-19,Bench Press,57,3,5
user2,2022-10-20,Back Squat,70,5,4
user2,2022-10-20,Deadlift,183,3,6
user2,2022-10-20,Bench Press,65,5,2
user2,2022-10-21,Back Squat,99,5,7
user2,2022-10-21,Deadlift,173,3,1
user2,2022-10-21,Bench Press,55,3,7
user2,2022-10-24,Back Squat,74,4,1
user2,2022-10-24,Deadlift,119,5,3
user2,2022-10-24,Bench Press,47,3,3
user2,2022-10-25,Back Squat,149,3,3
user2,2022-10-25,Deadlift,143,4,5
user2,2022-10-25,Bench Press,50,4,3
user2,2022-10-26,Back Squat,94,5,2
user2,2022-10-26,Deadlift,178,3,6
user2,2022-10-26,Bench Press,91,4,5
user2,2022-10-27,Back Squat,127,3,5
user2,2022-10-27,Deadlift,171,5,2
user2,2022-10-27,Bench Press,71,4,6
user2,2022-10-28,Back Squat,67,4,3
user2,2022-10-28,Deadlift,127,3,5
user2,2022-10-28,Bench Press,89,3,2
user2,2022-10-31,Back Squat,89,5,1
user2,2022-10-31,Deadlift,85,3,4
user2,2022-10-31,Bench Press,42,4,6
user2,2022-11-01,Back Squat,109,3,3
user2,2022-11-01,Deadlift,199,3,7
user2,2022-11-01,Bench Press,54,4,4
user2,2022-11-02,Back Squat,113,5,6
user2,2022-11-02,Deadlift,114,3,6
user2,2022-11-02,Bench Press,47,5,1
user2,2022-11-03,Back Squat,82,3,1
user2,2022-11-03,Deadlift,131,3,8
user2,2022-11-03,Bench Press,95,4,5
user2,2022-11-04,Back Squat,101,3,8
user2,2022-11-04,Deadlift,81,4,4
user2,2022-11-04,Bench Press,58,5,5
user2,2022-11-07,Back Squat,139,3,8
user2,2022-11-07,Deadlift,127,5,8
user2,2022-11-07,Bench Press,89,3,4
user2,2022-11-08,Back Squat,79,3,7
user2,2022-11-08,Deadlift,83,3,6
user2,2022-11-08,Bench Press,80,5,1
user2,2022-11-09,Back Squat,102,3,7
user2,2022-11-09,Deadlift,188,5,5
user2,2022-11-09,Bench Press,46,3,4
user2,2022-11-10,Back Squat,113,4,1
user2,2022-11-10,Deadlift,98,5,5
user2,2022-11-10,Bench Press,45,3,4
user2,2022-11-11,Back Squat,126,4,6
user2,2022-11-11,Deadlift,138,5,2
user2,2022-11-11,Bench Press,77,3,3
user2,2022-11-14,Back Squat,141,4,2
user2,2022-11-14,Deadlift,155,5,1
user2,2022-11-14,Bench Press,67,5,3
user2,2022-11-15,Back Squat,90,4,5
user2,2022-11-15,Deadlift,188,4,7
user2,2022-11-15,Bench Press,84,5,6
user2,2022-11-16,Back Squat,100,4,5
user2,2022-11-16,Deadlift,109,3,4
user2,2022-11-16,Bench Press,48,5,2
user2,2022-11-17,Back Squat,79,3,3
user2,2022-11-17,Deadlift,137,4,6
user2,2022-11-17,Bench Press,66,3,6
user2,2022-11-18,Back Squat,86,4,5
user2,2022-11-18,Deadlift,139,4,2
user2,2022-11-18,Bench Press,45,3,5
user2,2022-11-21,Back Squat,150,5,1
user2,2022-11-21,Deadlift,107,4,3
user2,2022-11-21,Bench Press,45,5,4
user2,2022-11-22,Back Squat,105,4,1
user2,2022-11-22,Deadlift,166,4,5
user2,2022-11-22,Bench Press,92,3,1
user2,2022-11-23,Back Squat,111,4,4
user2,2022-11-23,Deadlift,92,4,2
user2,2022-11-23,Bench Press,91,3,2
user2,2022-11-24,Back Squat,61,3,4
user2,2022-11-24,Deadlift,96,3,7
user2,2022-11-24,Bench Press,63,5,2
user2,2022-11-25,Back Squat,134,5,5
user2,2022-11-25,Deadlift,197,3,1
user2,2022-11-25,Bench Press,44,3,8
user2,2022-11-28,Back Squat,76,3,6
user2,2022-11-28,Deadlift,95,3,8
user2,2022-11-28,Bench Press,43,3,7
user2,2022-11-29,Back Squat,110,4,1
user2,2022-11-29,Deadlift,128,5,7
user2,2022-11-29,Bench Press,51,4,4
user2,2022-11-30,Back Squat,83,4,5
user2,2022-11-30,Deadlift,137,3,1
user2,2022-11-30,Bench Press,79,5,4
